"EstablishmentID","InspectionID","EstablishmentName","PlaceName","Address","Address2","City","State","Zip","TypeDescription","Latitude","Longitude","InspectionDate","Score","Grade","NameSearch","Intersection"
"31071","1270823","KINDER CARE"," ","2990 NEWBURG RD","","LOUISVILLE","KY","40205","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2045000","-85.6929000","2017-03-08 00:00:00","97","A","KINDERCARE",""
"31071","1312358","KINDER CARE"," ","2990 NEWBURG RD","","LOUISVILLE","KY","40205","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2045000","-85.6929000","2017-08-10 00:00:00","97","A","KINDERCARE",""
"31071","1353223","KINDER CARE"," ","2990 NEWBURG RD","","LOUISVILLE","KY","40205","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2045000","-85.6929000","2018-01-25 00:00:00","100","A","KINDERCARE",""
"31081","1273131","LOU. BAPT HOSP CHILD DEV."," ","4000 KRESGE WAY","","LOUISVILLE","KY","40207","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2381000","-85.6386000","2017-03-20 00:00:00","97","A","LOUBAPTHOSPCHILDDEV",""
"31081","1323814","LOU. BAPT HOSP CHILD DEV."," ","4000 KRESGE WAY","","LOUISVILLE","KY","40207","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2381000","-85.6386000","2017-09-25 00:00:00","96","A","LOUBAPTHOSPCHILDDEV",""
"31097","1271564","KINDER CARE"," ","2013 HERR LN","","LOUISVILLE","KY","40222","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2808000","-85.6247000","2017-03-13 00:00:00","100","A","KINDERCARE",""
"31097","1311579","KINDER CARE"," ","2013 HERR LN","","LOUISVILLE","KY","40222","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2808000","-85.6247000","2017-08-08 00:00:00","98","A","KINDERCARE",""
"31097","1353850","KINDER CARE"," ","2013 HERR LN","","LOUISVILLE","KY","40222","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2808000","-85.6247000","2018-01-29 00:00:00","100","A","KINDERCARE",""
"31128","1286921","VALLEY VIEW CHURCH CHILD CARE"," ","8911 OLD 3RD STREET RD","","LOUISVILLE","KY","40272","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1160000","-85.8152000","2017-05-15 00:00:00","98","A","VALLEYVIEWCHURCHCHILDCARE",""
"31128","1341934","VALLEY VIEW CHURCH CHILD CARE"," ","8911 OLD 3RD STREET RD","","LOUISVILLE","KY","40272","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1160000","-85.8152000","2017-11-29 00:00:00","98","A","VALLEYVIEWCHURCHCHILDCARE",""
"31145","1287221","ST. JOSEPH CHILD DEV. CTR"," ","2823 FRANKFORT AVE","","LOUISVILLE","KY","40206","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2564000","-85.6896000","2017-05-16 00:00:00","98","A","STJOSEPHCHILDDEVCTR",""
"31145","1339564","ST. JOSEPH CHILD DEV. CTR"," ","2823 FRANKFORT AVE","","LOUISVILLE","KY","40206","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2564000","-85.6896000","2017-11-09 00:00:00","97","A","STJOSEPHCHILDDEVCTR",""
"31189","1322697","MINI VERSITY DOWNTOWN CHILD DEVELOPMENT CENTER"," ","306 ROY WILKINS BLVD","","LOUISVILLE","KY","40203","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2543000","-85.7659000","2017-09-20 00:00:00","96","A","MINIVERSITYDOWNTOWNCHILDDEVELOPMENTCENTER",""
"31189","1355936","MINI VERSITY DOWNTOWN CHILD DEVELOPMENT CENTER"," ","306 ROY WILKINS BLVD","","LOUISVILLE","KY","40203","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2543000","-85.7659000","2018-02-05 00:00:00","98","A","MINIVERSITYDOWNTOWNCHILDDEVELOPMENTCENTER",""
"31202","1270454","CHESTNUT STREET YMCA"," ","930 W CHESTNUT ST","","LOUISVILLE","KY","40203","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2498000","-85.7674000","2017-03-07 00:00:00","100","A","CHESTNUTSTREETYMCA",""
"31202","1318281","CHESTNUT STREET YMCA"," ","930 W CHESTNUT ST","","LOUISVILLE","KY","40203","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2498000","-85.7674000","2017-09-05 00:00:00","100","A","CHESTNUTSTREETYMCA",""
"31202","1356843","CHESTNUT STREET YMCA"," ","930 W CHESTNUT ST","","LOUISVILLE","KY","40203","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2498000","-85.7674000","2018-02-07 00:00:00","100","A","CHESTNUTSTREETYMCA",""
"31203","1305459","MAPLE GROVE DAY CARE"," ","5911 E MANSLICK RD","","LOUISVILLE","KY","40219","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1221000","-85.6519000","2017-07-18 00:00:00","97","A","MAPLEGROVEDAYCARE",""
"31203","1351195","MAPLE GROVE DAY CARE"," ","5911 E MANSLICK RD","","LOUISVILLE","KY","40219","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1221000","-85.6519000","2018-01-16 00:00:00","99","A","MAPLEGROVEDAYCARE",""
"31210","1295921","KEYSTONE LEARNING ACADEMY"," ","1705 S 13TH ST","","LOUISVILLE","KY","40210","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2243000","-85.7769000","2017-06-14 00:00:00","91","A","KEYSTONELEARNINGACADEMY",""
"31210","1342402","KEYSTONE LEARNING ACADEMY"," ","1705 S 13TH ST","","LOUISVILLE","KY","40210","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2243000","-85.7769000","2017-12-06 00:00:00","97","A","KEYSTONELEARNINGACADEMY",""
"31211","1281854","SOUTHSIDE CHRISTIAN #2"," ","4014 TAYLOR BLVD","","LOUISVILLE","KY","40214","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1854000","-85.7844000","2017-04-27 00:00:00","99","A","SOUTHSIDECHRISTIAN",""
"31211","1331963","SOUTHSIDE CHRISTIAN #2"," ","4014 TAYLOR BLVD","","LOUISVILLE","KY","40214","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1854000","-85.7844000","2017-10-25 00:00:00","97","A","SOUTHSIDECHRISTIAN",""
"31213","1279038","RIDGEWOOD CHILD DEV. CTR."," ","6209 GREENWOOD RD","","LOUISVILLE","KY","40258","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1454000","-85.8676000","2017-04-17 00:00:00","100","A","RIDGEWOODCHILDDEVCTR",""
"31213","1334904","RIDGEWOOD CHILD DEV. CTR."," ","6209 GREENWOOD RD","","LOUISVILLE","KY","40258","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1454000","-85.8676000","2017-11-06 00:00:00","100","A","RIDGEWOODCHILDDEVCTR",""
"31220","1299315","ADATH JESHURUN PRESCHOOL"," ","2401 WOODBOURNE AVE","","LOUISVILLE","KY","40205","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2280000","-85.6847000","2017-06-26 00:00:00","98","A","ADATHJESHURUNPRESCHOOL",""
"31220","1343180","ADATH JESHURUN PRESCHOOL"," ","2401 WOODBOURNE AVE","","LOUISVILLE","KY","40205","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2280000","-85.6847000","2017-12-08 00:00:00","99","A","ADATHJESHURUNPRESCHOOL",""
"31229","1271496","HIGHLANDS EDUCATIONAL CENTER FOR KIDS"," ","1436 EASTERN PKWY","","LOUISVILLE","KY","40204","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2281000","-85.7162000","2017-03-13 00:00:00","97","A","HIGHLANDSEDUCATIONALCENTERFORKIDS",""
"31229","1313292","HIGHLANDS EDUCATIONAL CENTER FOR KIDS"," ","1436 EASTERN PKWY","","LOUISVILLE","KY","40204","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2281000","-85.7162000","2017-08-15 00:00:00","97","A","HIGHLANDSEDUCATIONALCENTERFORKIDS",""
"31231","1269986","TEMPLE PRE-SCHOOL"," ","5101 US HWY 42","","LOUISVILLE","KY","40241","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2912000","-85.6303000","2017-03-06 00:00:00","100","A","TEMPLEPRESCHOOL",""
"31231","1317462","TEMPLE PRE-SCHOOL"," ","5101 US HWY 42","","LOUISVILLE","KY","40241","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2912000","-85.6303000","2017-08-30 00:00:00","98","A","TEMPLEPRESCHOOL",""
"31288","1292673","PETITE ACADEMY"," ","10331 TIMBERWOOD CTR","","LOUISVILLE","KY","40223","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2336000","-85.5705000","2017-06-05 00:00:00","100","A","PETITEACADEMY",""
"31288","1340902","PETITE ACADEMY"," ","10331 TIMBERWOOD CTR","","LOUISVILLE","KY","40223","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2336000","-85.5705000","2017-12-01 00:00:00","100","A","PETITEACADEMY",""
"31299","1276849","SOUTHSIDE CHRISTIAN #3"," ","7419 ST. ANDREWS CHURCH RD","","LOUISVILLE","KY","40214","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1532000","-85.8060000","2017-04-05 00:00:00","95","A","SOUTHSIDECHRISTIAN",""
"31299","1332617","SOUTHSIDE CHRISTIAN #3"," ","7419 ST. ANDREWS CHURCH RD","","LOUISVILLE","KY","40214","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1532000","-85.8060000","2017-10-20 00:00:00","97","A","SOUTHSIDECHRISTIAN",""
"31301","1295235","EASTERN STAR HOME HIGHLANDS COMMUNITY MINISTRIES"," ","917 EASTERN STAR CT","","LOUISVILLE","KY","40204","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2432000","-85.7232000","2017-06-13 00:00:00","100","A","EASTERNSTARHOMEHIGHLANDSCOMMUNITYMINISTRIES",""
"31301","1342956","EASTERN STAR HOME HIGHLANDS COMMUNITY MINISTRIES"," ","917 EASTERN STAR CT","","LOUISVILLE","KY","40204","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2432000","-85.7232000","2017-12-07 00:00:00","98","A","EASTERNSTARHOMEHIGHLANDSCOMMUNITYMINISTRIES",""
"31322","1265038","BROWNSBORO HILLS HEALTHCARE & REHAB CENTER"," ","2141 SYCAMORE AVE","","LOUISVILLE","KY","40204","FOOD SERVICE (HOSPITAL / NURSING HOME","38.2562000","-85.7053000","2017-02-09 00:00:00","100","A","BROWNSBOROHILLSHEALTHCAREREHABCENTER",""
"31322","1330844","BROWNSBORO HILLS HEALTHCARE & REHAB CENTER"," ","2141 SYCAMORE AVE","","LOUISVILLE","KY","40204","FOOD SERVICE (HOSPITAL / NURSING HOME","38.2562000","-85.7053000","2017-10-19 00:00:00","94","A","BROWNSBOROHILLSHEALTHCAREREHABCENTER",""
"31323","1266984","CHRISTIAN HEALTH CENTER"," ","920 S 4TH ST","","LOUISVILLE","KY","40203","FOOD SERVICE (HOSPITAL / NURSING HOME","38.2407000","-85.7598000","2017-02-20 00:00:00","98","A","CHRISTIANHEALTHCENTER",""
"31323","1296595","CHRISTIAN HEALTH CENTER"," ","920 S 4TH ST","","LOUISVILLE","KY","40203","FOOD SERVICE (HOSPITAL / NURSING HOME","38.2407000","-85.7598000","2017-06-16 00:00:00","90","C","CHRISTIANHEALTHCENTER",""
"31323","1298924","CHRISTIAN HEALTH CENTER"," ","920 S 4TH ST","","LOUISVILLE","KY","40203","FOOD SERVICE (HOSPITAL / NURSING HOME","38.2407000","-85.7598000","2017-06-22 00:00:00","100","A","CHRISTIANHEALTHCENTER",""
"31323","1341476","CHRISTIAN HEALTH CENTER"," ","920 S 4TH ST","","LOUISVILLE","KY","40203","FOOD SERVICE (HOSPITAL / NURSING HOME","38.2407000","-85.7598000","2017-12-04 00:00:00","94","A","CHRISTIANHEALTHCENTER",""
"31329","1267208","ESSEX NURSING & REHABILITATION CENTER"," ","9600 LAMBOURNE BLVD","","LOUISVILLE","KY","40201","FOOD SERVICE (HOSPITAL / NURSING HOME","38.1135000","-85.8145000","2017-02-21 00:00:00","99","A","ESSEXNURSINGREHABILITATIONCENTER",""
"31329","1321985","ESSEX NURSING & REHABILITATION CENTER"," ","9600 LAMBOURNE BLVD","","LOUISVILLE","KY","40201","FOOD SERVICE (HOSPITAL / NURSING HOME","38.1135000","-85.8145000","2017-09-13 00:00:00","97","A","ESSEXNURSINGREHABILITATIONCENTER",""
"31330","1308035","GEORGETOWN MANOR"," ","900 GAGEL AVE","","LOUISVILLE","KY","40216","FOOD SERVICE (HOSPITAL / NURSING HOME","38.1721000","-85.8060000","2017-07-27 00:00:00","100","A","GEORGETOWNMANOR",""
"31330","1355089","GEORGETOWN MANOR"," ","900 GAGEL AVE","","LOUISVILLE","KY","40216","FOOD SERVICE (HOSPITAL / NURSING HOME","38.1721000","-85.8060000","2018-02-01 00:00:00","100","A","GEORGETOWNMANOR",""
"31332","1271497","HIGHLANDS HEALTH & REHAB CNTR"," ","1705 STEVENS AVE","","LOUISVILLE","KY","40205","FOOD SERVICE (HOSPITAL / NURSING HOME","38.2294000","-85.7116000","2017-03-13 00:00:00","94","A","HIGHLANDSHEALTHREHABCNTR",""
"31332","1322007","HIGHLANDS HEALTH & REHAB CNTR"," ","1705 STEVENS AVE","","LOUISVILLE","KY","40205","FOOD SERVICE (HOSPITAL / NURSING HOME","38.2294000","-85.7116000","2017-09-18 00:00:00","93","A","HIGHLANDSHEALTHREHABCNTR",""
"31334","1274036","GOOD SAMARITAN"," ","3500 GOOD SAMARITAN WAY","","LOUISVILLE","KY","40299","FOOD SERVICE","38.1968000","-85.5621000","2017-03-23 00:00:00","97","A","GOODSAMARITAN",""
"31334","1332399","GOOD SAMARITAN"," ","3500 GOOD SAMARITAN WAY","","LOUISVILLE","KY","40299","FOOD SERVICE","38.1968000","-85.5621000","2017-10-23 00:00:00","100","A","GOODSAMARITAN",""
"31335","1278683","ALTENHEIM"," ","936 BARRET AVE","","LOUISVILLE","KY","40204","FOOD SERVICE (HOSPITAL / NURSING HOME","38.2385000","-85.7307000","2017-04-13 00:00:00","91","C","ALTENHEIM",""
"31335","1280403","ALTENHEIM"," ","936 BARRET AVE","","LOUISVILLE","KY","40204","FOOD SERVICE (HOSPITAL / NURSING HOME","38.2385000","-85.7307000","2017-04-21 00:00:00","99","A","ALTENHEIM",""
"31335","1333696","ALTENHEIM"," ","936 BARRET AVE","","LOUISVILLE","KY","40204","FOOD SERVICE (HOSPITAL / NURSING HOME","38.2385000","-85.7307000","2017-11-01 00:00:00","93","A","ALTENHEIM",""
"31336","1325435","MASONIC HOMES - MAIN KITCHEN"," ","240 MASONIC HOME DR","","LOUISVILLE","KY","40041","FOOD SERVICE (HOSPITAL / NURSING HOME","38.2576000","-85.6659000","2017-10-02 00:00:00","100","A","MASONICHOMESMAINKITCHEN",""
"31337","1270929","SIGNATURE HEALTHCARE OF EAST LOUISVILLE"," ","2529 SIX MILE LN","","LOUISVILLE","KY","40220","FOOD SERVICE (HOSPITAL / NURSING HOME","38.2084000","-85.5867000","2017-03-09 00:00:00","100","A","SIGNATUREHEALTHCAREOFEASTLOUISVILLE",""
"31337","1323095","SIGNATURE HEALTHCARE OF EAST LOUISVILLE"," ","2529 SIX MILE LN","","LOUISVILLE","KY","40220","FOOD SERVICE (HOSPITAL / NURSING HOME","38.2084000","-85.5867000","2017-09-22 00:00:00","97","A","SIGNATUREHEALTHCAREOFEASTLOUISVILLE",""
"31343","1279085","PARKWAY MEDICAL CENTER"," ","1155 EASTERN PARKWAY","","LOUISVILLE","KY","40217","FOOD SERVICE (HOSPITAL / NURSING HOME","38.2260000","-85.7276000","2017-04-17 00:00:00","85","C","PARKWAYMEDICALCENTER",""
"31343","1280804","PARKWAY MEDICAL CENTER"," ","1155 EASTERN PARKWAY","","LOUISVILLE","KY","40217","FOOD SERVICE (HOSPITAL / NURSING HOME","38.2260000","-85.7276000","2017-04-24 00:00:00","97","A","PARKWAYMEDICALCENTER",""
"31360","1269612","PETITE ACADEMY"," ","9505 US HWY 42","","LOUISVILLE","KY","40059","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.3436000","-85.6194000","2017-03-03 00:00:00","100","A","PETITEACADEMY",""
"31360","1306883","PETITE ACADEMY"," ","9505 US HWY 42","","LOUISVILLE","KY","40059","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.3436000","-85.6194000","2017-07-24 00:00:00","99","A","PETITEACADEMY",""
"31360","1345982","PETITE ACADEMY"," ","9505 US HWY 42","","LOUISVILLE","KY","40059","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.3436000","-85.6194000","2017-12-19 00:00:00","100","A","PETITEACADEMY",""
"31371","1322311","ZACHARY TAYLOR ELEMENTARY"," ","9620 WESTPORT RD","","LOUISVILLE","KY","40241","SCHOOL CAFETERIA OR FOOD SERVICE","38.2864000","-85.5726000","2017-09-19 00:00:00","99","A","ZACHARYTAYLORELEMENTARY",""
"31371","1354276","ZACHARY TAYLOR ELEMENTARY"," ","9620 WESTPORT RD","","LOUISVILLE","KY","40241","SCHOOL CAFETERIA OR FOOD SERVICE","38.2864000","-85.5726000","2018-01-30 00:00:00","100","A","ZACHARYTAYLORELEMENTARY",""
"31372","1270096","TRINITY HIGH SCHOOL"," ","4011 SHELBYVILLE RD","","LOUISVILLE","KY","40207","SCHOOL CAFETERIA OR FOOD SERVICE","38.2533000","-85.6513000","2017-03-06 00:00:00","95","A","TRINITYHIGHSCHOOL",""
"31372","1330379","TRINITY HIGH SCHOOL"," ","4011 SHELBYVILLE RD","","LOUISVILLE","KY","40207","SCHOOL CAFETERIA OR FOOD SERVICE","38.2533000","-85.6513000","2017-10-19 00:00:00","94","A","TRINITYHIGHSCHOOL",""
"31373","1270788","TRUNNELL ELEMENTARY SCHOOL"," ","7609 ST ANDREWS CHURCH RD","","LOUISVILLE","KY","40214","SCHOOL CAFETERIA OR FOOD SERVICE","38.1528000","-85.8148000","2017-03-08 00:00:00","100","A","TRUNNELLELEMENTARYSCHOOL",""
"31373","1316626","TRUNNELL ELEMENTARY SCHOOL"," ","7609 ST ANDREWS CHURCH RD","","LOUISVILLE","KY","40214","SCHOOL CAFETERIA OR FOOD SERVICE","38.1528000","-85.8148000","2017-08-28 00:00:00","96","A","TRUNNELLELEMENTARYSCHOOL",""
"31373","1353182","TRUNNELL ELEMENTARY SCHOOL"," ","7609 ST ANDREWS CHURCH RD","","LOUISVILLE","KY","40214","SCHOOL CAFETERIA OR FOOD SERVICE","38.1528000","-85.8148000","2018-01-25 00:00:00","99","A","TRUNNELLELEMENTARYSCHOOL",""
"31375","1268751","WAGGENER HIGH SCHOOL"," ","330 S HUBBARDS LN","","LOUISVILLE","KY","40207","SCHOOL CAFETERIA OR FOOD SERVICE","38.2449000","-85.6373000","2017-02-28 00:00:00","97","A","WAGGENERHIGHSCHOOL",""
"31375","1322420","WAGGENER HIGH SCHOOL"," ","330 S HUBBARDS LN","","LOUISVILLE","KY","40207","SCHOOL CAFETERIA OR FOOD SERVICE","38.2449000","-85.6373000","2017-09-19 00:00:00","100","A","WAGGENERHIGHSCHOOL",""
"31375","1356848","WAGGENER HIGH SCHOOL"," ","330 S HUBBARDS LN","","LOUISVILLE","KY","40207","SCHOOL CAFETERIA OR FOOD SERVICE","38.2449000","-85.6373000","2018-02-07 00:00:00","100","A","WAGGENERHIGHSCHOOL",""
"31377","1318757","WATSON LANE ELEMENTARY"," ","7201 WATSON LN","","LOUISVILLE","KY","40272","SCHOOL CAFETERIA OR FOOD SERVICE","38.6100000","-85.8973000","2017-09-06 00:00:00","100","A","WATSONLANEELEMENTARY",""
"31377","1352715","WATSON LANE ELEMENTARY"," ","7201 WATSON LN","","LOUISVILLE","KY","40272","SCHOOL CAFETERIA OR FOOD SERVICE","38.6100000","-85.8973000","2018-01-23 00:00:00","100","A","WATSONLANEELEMENTARY",""
"31378","1323372","WATTERSON ELEMENTARY"," ","3900 BRECKENRIDGE LN","","LOUISVILLE","KY","40218","SCHOOL CAFETERIA OR FOOD SERVICE","38.1915000","-85.6271000","2017-09-25 00:00:00","100","A","WATTERSONELEMENTARY",""
"31378","1355961","WATTERSON ELEMENTARY"," ","3900 BRECKENRIDGE LN","","LOUISVILLE","KY","40218","SCHOOL CAFETERIA OR FOOD SERVICE","38.1915000","-85.6271000","2018-02-05 00:00:00","99","A","WATTERSONELEMENTARY",""
"31379","1325980","WESTPORT MIDDLE SCHOOL"," ","8100 WESTPORT RD","","LOUISVILLE","KY","40242","SCHOOL CAFETERIA OR FOOD SERVICE","38.2756000","-85.5998000","2017-10-03 00:00:00","96","A","WESTPORTMIDDLESCHOOL",""
"31379","1355421","WESTPORT MIDDLE SCHOOL"," ","8100 WESTPORT RD","","LOUISVILLE","KY","40242","SCHOOL CAFETERIA OR FOOD SERVICE","38.2756000","-85.5998000","2018-02-02 00:00:00","97","A","WESTPORTMIDDLESCHOOL",""
"31380","1286367","WESTERN HIGH SCHOOL"," ","2501 ROCKFORD LN","","LOUISVILLE","KY","40216","SCHOOL CAFETERIA OR FOOD SERVICE","38.1764099","-85.8434616","2017-05-12 00:00:00","100","A","WESTERNHIGHSCHOOL",""
"31380","1334957","WESTERN HIGH SCHOOL"," ","2501 ROCKFORD LN","","LOUISVILLE","KY","40216","SCHOOL CAFETERIA OR FOOD SERVICE","38.1764099","-85.8434616","2017-11-06 00:00:00","91","A","WESTERNHIGHSCHOOL",""
"31380","1353514","WESTERN HIGH SCHOOL"," ","2501 ROCKFORD LN","","LOUISVILLE","KY","40216","SCHOOL CAFETERIA OR FOOD SERVICE","38.1764099","-85.8434616","2018-01-26 00:00:00","97","A","WESTERNHIGHSCHOOL",""
"31381","1323813","WELLINGTON ELEMENTARY"," ","4800 KAUFMAN LN","","LOUISVILLE","KY","40216","SCHOOL CAFETERIA OR FOOD SERVICE","38.1825000","-85.8618000","2017-09-25 00:00:00","97","A","WELLINGTONELEMENTARY",""
"31381","1354204","WELLINGTON ELEMENTARY"," ","4800 KAUFMAN LN","","LOUISVILLE","KY","40216","SCHOOL CAFETERIA OR FOOD SERVICE","38.1825000","-85.8618000","2018-01-30 00:00:00","100","A","WELLINGTONELEMENTARY",""
"31383","1320832","WHEATLEY ELEMENTARY SCHOOL"," ","1107 S 17TH ST","","LOUISVILLE","KY","40210","SCHOOL CAFETERIA OR FOOD SERVICE","38.2392000","-85.7828000","2017-09-13 00:00:00","98","A","WHEATLEYELEMENTARYSCHOOL",""
"31383","1355482","WHEATLEY ELEMENTARY SCHOOL"," ","1107 S 17TH ST","","LOUISVILLE","KY","40210","SCHOOL CAFETERIA OR FOOD SERVICE","38.2392000","-85.7828000","2018-02-01 00:00:00","100","A","WHEATLEYELEMENTARYSCHOOL",""
"31384","1268008","WHEELER ELEMENTARY SCHOOL"," ","5700 CYNTHIA DR","","LOUISVILLE","KY","40291","SCHOOL CAFETERIA OR FOOD SERVICE","38.1666000","-85.5745000","2017-02-24 00:00:00","100","A","WHEELERELEMENTARYSCHOOL",""
"31384","1318234","WHEELER ELEMENTARY SCHOOL"," ","5700 CYNTHIA DR","","LOUISVILLE","KY","40291","SCHOOL CAFETERIA OR FOOD SERVICE","38.1666000","-85.5745000","2017-09-05 00:00:00","99","A","WHEELERELEMENTARYSCHOOL",""
"31386","1319567","WILDER ELEMENTARY SCHOOL"," ","1913 HERR LN","","LOUISVILLE","KY","40222","SCHOOL CAFETERIA OR FOOD SERVICE","38.2790000","-85.6221000","2017-09-08 00:00:00","100","A","WILDERELEMENTARYSCHOOL",""
"31386","1355869","WILDER ELEMENTARY SCHOOL"," ","1913 HERR LN","","LOUISVILLE","KY","40222","SCHOOL CAFETERIA OR FOOD SERVICE","38.2790000","-85.6221000","2018-02-05 00:00:00","100","A","WILDERELEMENTARYSCHOOL",""
"31387","1265636","WILKERSON ELEMENTARY SCHOOL"," ","5601 JOHNSONTOWN RD","","LOUISVILLE","KY","40272","SCHOOL CAFETERIA OR FOOD SERVICE","38.1228000","-85.8740000","2017-02-13 00:00:00","100","A","WILKERSONELEMENTARYSCHOOL",""
"31387","1324064","WILKERSON ELEMENTARY SCHOOL"," ","5601 JOHNSONTOWN RD","","LOUISVILLE","KY","40272","SCHOOL CAFETERIA OR FOOD SERVICE","38.1228000","-85.8740000","2017-09-26 00:00:00","100","A","WILKERSONELEMENTARYSCHOOL",""
"31387","1355457","WILKERSON ELEMENTARY SCHOOL"," ","5601 JOHNSONTOWN RD","","LOUISVILLE","KY","40272","SCHOOL CAFETERIA OR FOOD SERVICE","38.1228000","-85.8740000","2018-02-02 00:00:00","100","A","WILKERSONELEMENTARYSCHOOL",""
"31388","1317776","WILT ELEMENTARY SCHOOL"," ","6700 PRICE LN","","LOUISVILLE","KY","40229","SCHOOL CAFETERIA OR FOOD SERVICE","38.1024000","-85.6382000","2017-08-31 00:00:00","100","A","WILTELEMENTARYSCHOOL",""
"31388","1352981","WILT ELEMENTARY SCHOOL"," ","6700 PRICE LN","","LOUISVILLE","KY","40229","SCHOOL CAFETERIA OR FOOD SERVICE","38.1024000","-85.6382000","2018-01-24 00:00:00","98","A","WILTELEMENTARYSCHOOL",""
"31389","1273725","JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL"," ","1418 MORTON AVE","","LOUISVILLE","KY","40204","SCHOOL CAFETERIA OR FOOD SERVICE","38.2401000","-85.7273000","2017-03-22 00:00:00","96","A","JEFFERSONCOTRADITIONALMIDDLESCHOOL",""
"31389","1330790","JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL"," ","1418 MORTON AVE","","LOUISVILLE","KY","40204","SCHOOL CAFETERIA OR FOOD SERVICE","38.2401000","-85.7273000","2017-10-20 00:00:00","96","A","JEFFERSONCOTRADITIONALMIDDLESCHOOL",""
"31390","1265884","WESTERN MIDDLE SCHOOL"," ","2201 W MAIN ST","","LOUISVILLE","KY","40212","SCHOOL CAFETERIA OR FOOD SERVICE","38.2611000","-85.7872000","2017-02-14 00:00:00","100","A","WESTERNMIDDLESCHOOL",""
"31390","1319632","WESTERN MIDDLE SCHOOL"," ","2201 W MAIN ST","","LOUISVILLE","KY","40212","SCHOOL CAFETERIA OR FOOD SERVICE","38.2611000","-85.7872000","2017-09-08 00:00:00","100","A","WESTERNMIDDLESCHOOL",""
"31390","1353454","WESTERN MIDDLE SCHOOL"," ","2201 W MAIN ST","","LOUISVILLE","KY","40212","SCHOOL CAFETERIA OR FOOD SERVICE","38.2611000","-85.7872000","2018-01-26 00:00:00","100","A","WESTERNMIDDLESCHOOL",""
"31391","1270371","WALLER-WILLIAMS ENVIRONMENTAL SCHOOL"," ","2415 ROCKFORD LN","","LOUISVILLE","KY","40216","SCHOOL CAFETERIA OR FOOD SERVICE","38.1777000","-85.8426000","2017-03-07 00:00:00","100","A","WALLERWILLIAMSENVIRONMENTALSCHOOL",""
"31391","1324434","WALLER-WILLIAMS ENVIRONMENTAL SCHOOL"," ","2415 ROCKFORD LN","","LOUISVILLE","KY","40216","SCHOOL CAFETERIA OR FOOD SERVICE","38.1777000","-85.8426000","2017-09-27 00:00:00","100","A","WALLERWILLIAMSENVIRONMENTALSCHOOL",""
"31391","1353513","WALLER-WILLIAMS ENVIRONMENTAL SCHOOL"," ","2415 ROCKFORD LN","","LOUISVILLE","KY","40216","SCHOOL CAFETERIA OR FOOD SERVICE","38.1777000","-85.8426000","2018-01-26 00:00:00","100","A","WALLERWILLIAMSENVIRONMENTALSCHOOL",""
